재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매 및 일반관리비	57,575,633,947		
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingExpense	      영업외비용	4,416,224,109		
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingIncome	      영업외수익	6,152,860,246		
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	entity00115694_udf_IS_202310301752698OfStatementOfComprehensiveIncomeAbstract	      대손준비금 반영후 조정이익(손실)	40,133,461,794		
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	56,707,541,077		
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	      비지배지분에 귀속되는 총포괄손익	7,246,666,350		
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	      지배기업의 소유주에게 귀속되는 총포괄손익	49,460,874,727		
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	999		
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	999		
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	11,135,276,667		
