재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월 	당기 3분기 누적 	전기 3분기 3개월 	전기 3분기 누적 	전기	전전기
손익계산서, 기능별 분류 - 연결	[010470]	오리콤	코스닥시장상장법인	713	광고업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익(손실)	2,365,709,120	4,691,041,833	2,154,194,569	5,067,901,368		
손익계산서, 기능별 분류 - 연결	[010470]	오리콤	코스닥시장상장법인	713	광고업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업 소유주지분	2,365,709,120	4,691,041,833	2,154,194,569	5,067,901,368		
손익계산서, 기능별 분류 - 연결	[010470]	오리콤	코스닥시장상장법인	713	광고업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	2,990,236,192	6,032,898,843	2,689,459,832	6,482,180,174		
손익계산서, 기능별 분류 - 연결	[010470]	오리콤	코스닥시장상장법인	713	광고업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	62,088,127,564	156,874,221,208	54,579,150,714	148,830,757,014		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	42,312,546,074	156,128,790,930	67,581,374,858	205,015,717,757		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	15,860,794,788	18,219,002,730	890,807,721	2,238,451,920		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	640,351,404	3,556,183,255	528,699,016	959,096,861		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	165,308,474,579	454,729,950,312	121,435,395,336	350,051,925,180		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	entity00341916_udf_IS_2019119113127801_IncomeStatementAbstract	      대손상각비	933,962,815	1,560,604,946	135,988,477	3,541,244,507		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	entity00341916_udf_IS_2023515104612637_IncomeStatementAbstract	      기타의대손상각비	3,929,336,891	7,687,553,554	70,938,095	70,938,095		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	entity00341916_udf_IS_2023515104630413_IncomeStatementAbstract	      기타의대손충당금환입			1,471,704,574	6,635,931,202		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	entity00341916_udf_IS_2023515104636637_IncomeStatementAbstract	      순화폐성자산에서 발생하는 손익	-5,761,578,623	-14,024,548,994	-2,097,141,821	-2,116,054,750		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	111,432,763,739	372,029,281,768	124,366,794,413	336,688,661,473		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	13,726	50,585	30,677	106,717		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	13,726	50,585	30,677	105,777		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	25,982,439,559	57,045,227,552	13,579,069,766	44,611,958,275		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	1,678,736,162	28,163,916,690	7,730,648,133	43,522,564,223		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	208,554,983,468	612,419,346,188	189,152,758,671	558,608,887,444		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	5,479,908,333	41,734,236,697	11,646,944,758	43,211,123,102		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      연결분기순이익	18,058,462,214	78,463,960,298	49,751,741,830	166,443,494,019		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	-2,008,320,407	4,512,831,615	4,890,028,943	11,665,141,297		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업소유주지분	20,066,782,621	73,951,128,683	44,861,712,887	154,778,352,722		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	23,538,370,547	120,198,196,995	61,398,686,588	209,654,617,121		
손익계산서, 기능별 분류 - 연결	[048260]	오스템임플란트	기타법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	319,987,747,207	984,448,627,956	313,519,553,084	895,297,548,917		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	6,095,559,706	19,989,249,320	13,319,599,542	22,861,906,890		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타이익	7,068,249,828	23,222,644,802	8,496,975,937	28,656,262,644		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타손실	7,798,950,006	20,882,599,439	7,397,123,983	24,672,022,163		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	29,018,200,576	79,734,733,536	25,584,174,495	68,537,346,869		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	entity00155692_udf_IS_2018329134518502_IncomeStatementAbstract	      지분법손실	1,217,042	-97,283,327	-19,644,707	-124,050,749		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	317,896,651,051	863,570,305,934	354,544,153,943	874,460,738,223		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	39	157	153	273		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	            계속영업기본주당이익(손실)	39	157	153	273		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	2,747,458,820	5,533,823,152	1,672,830,083	4,837,783,182		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	742,472,078	3,313,729,569	985,306,838	2,908,836,405		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	35,113,760,282	99,723,982,856	38,903,774,037	91,399,253,759		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	1,789,498,874	5,765,475,189	1,318,874,446	3,369,946,347		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	1,571,590,954	14,246,442,584	12,393,409,098	21,423,203,498		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	637,117,865	10,476,488,121	8,726,719,924	14,881,825,614		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	934,473,089	3,769,954,463	3,666,689,174	6,541,377,884		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	3,361,089,828	20,011,917,773	13,712,283,544	24,793,149,845		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익(손실)	1,571,590,954	14,246,442,584	12,393,409,098	21,423,203,498		
손익계산서, 기능별 분류 - 연결	[037400]	우리엔터프라이즈	코스닥시장상장법인	468	상품 종합 도매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	353,010,411,333	963,294,288,790	393,447,927,980	965,859,991,982		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	2,554,749,611	9,825,975,430	2,519,124,948	8,525,247,139		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타이익	1,506,057,955	3,699,738,832	991,176,584	4,475,928,503		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타손실	1,899,390,992	4,272,324,381	765,482,793	2,815,803,988		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	9,692,384,375	25,888,490,302	8,508,093,058	23,362,847,592		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	83,246,949,694	239,979,246,619	71,858,741,738	211,508,994,092		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	57	312	96	437		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	784,055,206	2,351,981,436	848,928,434	2,327,876,536		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	84,934,292	456,601,973	193,878,881	590,417,110		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	12,247,133,986	35,714,465,732	11,027,218,006	31,888,094,731		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	357,648,258	1,332,452,848	232,701,574	1,362,422		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	1,104,647,402	6,025,557,570	1,857,067,612	8,446,549,806		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익	1,104,647,402	6,025,557,570	1,857,067,612	8,446,549,806		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	1,462,295,660	7,358,010,418	2,089,769,186	8,447,912,228		
손익계산서, 기능별 분류 - 연결	[011320]	유니크	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	95,494,083,680	275,693,712,351	82,885,959,744	243,397,088,823		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	15,752,377,287	29,626,416,424	718,566,527	19,002,022,657		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	-2,142,188,595	3,546,027,138	1,625,252,590	4,913,191,757		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	1,452,485,919	2,094,998,051	31,749,854	846,331,620		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	23,806,666,709	76,365,278,386	23,633,674,631	75,270,189,272		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	37,882,927,747	117,570,425,899	25,935,076,682	111,616,278,900		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	450	1,260	73	895		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	449	1,256	73	895		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	313,438,476	868,403,807	97,887,405	309,040,247		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	1,958,702,324	5,964,948,048	1,886,182,174	5,251,518,875		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	39,559,043,996	105,991,694,810	24,352,241,158	94,272,211,929		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	3,186,136,974	6,821,045,405	2,336,450,580	7,249,846,684		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	10,616,829,647	29,352,944,347	1,763,913,452	20,761,514,738		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	584,625,278	1,335,571,735	120,663,658	867,706,589		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	10,032,204,369	28,017,372,612	1,643,249,794	19,893,808,149		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	13,802,966,621	36,173,989,752	4,100,364,032	28,011,361,422		
손익계산서, 기능별 분류 - 연결	[084370]	유진테크	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	77,441,971,743	223,562,120,709	50,287,317,840	205,888,490,829		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_BadDebtExpenses	      대손상각비(대손충당금환입)	-122,340,028	-290,121,044	405,199,543	237,418,527		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	306,402,052	-980,262,080	715,335,992	-991,085,962		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타이익	48,234,839	285,569,307	524,185,983	781,945,902		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타손실	-40,756,773	-81,372,218	-207,009,979	-896,970,485		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	4,112,762,468	12,799,605,234	4,801,980,683	14,522,893,713		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	entity00346610_ProfitLossAttributableToNonControllingInterestsOfudf_IS_20231199280654OfIncomeStatementAbstract	         비지배지분	-34,069,707	-163,329,201	-75,772,048	-218,719,494		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	entity00346610_ProfitLossAttributableToOwnersOfParentOfudf_IS_20231199280654OfIncomeStatementAbstract	         지배기업소유주지분	241,151,884	-567,783,988	4,007,892,966	2,851,731,277		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	4,193,862,626	13,235,969,080	3,070,624,028	10,577,326,907		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	2	-8	50	33		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	2	-8	50	33		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	-112,485,706	-564,146,295	43,232,943	-1,118,005,748		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	30,396,341	642,828,610	2,708,406,070	4,794,777,453		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	4,296,824,492	11,529,222,110	5,922,516,218	13,769,226,278		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	24,708,576	33,730,513	-147,969,909	-62,350,623		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	207,082,177	-731,113,189	3,932,120,918	2,633,011,783		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	231,790,753	-697,382,676	3,784,151,009	2,570,661,160		
손익계산서, 기능별 분류 - 연결	[056090]	이노시스	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	8,490,687,118	24,765,191,190	8,993,140,246	24,346,553,185		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	10,454,000,000	153,674,000,000	10,513,000,000	170,284,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	8,542,000,000	27,118,000,000	12,008,000,000	36,606,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	10,561,000,000	51,434,000,000	10,845,000,000	48,977,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	506,056,000,000	1,579,013,000,000	487,104,000,000	1,515,949,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	entity00207108_udf_IS_2023613925257_IncomeStatementAbstract	      관계기업에 대한 지분법손익	-1,673,000,000	-4,767,000,000	1,293,000,000	-3,941,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	693,338,000,000	2,100,537,000,000	665,612,000,000	2,038,714,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	113,428,000,000	308,433,000,000	85,649,000,000	274,269,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	28,848,000,000	83,578,000,000	23,094,000,000	95,193,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	516,510,000,000	1,732,687,000,000	497,617,000,000	1,686,233,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	-5,747,000,000	13,039,000,000	499,000,000	5,553,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익(손실)	-72,071,000,000	-113,303,000,000	-50,085,000,000	-30,657,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	55,931,000,000	77,661,000,000	7,293,000,000	44,689,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업소유주	-128,002,000,000	-190,964,000,000	-57,378,000,000	-75,346,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	-77,818,000,000	-100,264,000,000	-49,586,000,000	-25,104,000,000		
손익계산서, 기능별 분류 - 연결	[null]	이랜드월드	기타법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	1,209,848,000,000	3,833,224,000,000	1,163,229,000,000	3,724,947,000,000		
손익계산서, 기능별 분류 - 연결	[139480]	이마트	유가증권시장상장법인	471	종합 소매업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	111,713,916,129	124,181,165,154	77,916,079,476	38,565,029,263		
